,year,disease,cdc_link
1763,2018,Carbapenemase Producing Carbapenem-Resistant Enterobacteriaceae (CP-CRE),https://ndc.services.cdc.gov/conditions/carbapenemase-producing-carbapenem-resistant-enterobacteriaceae-cp-cre/
1764,2018,"CP-CRE, Enterobacter spp.",https://ndc.services.cdc.gov/conditions/cp-cre-enterobacter-spp/
1765,2018,"CP-CRE, Escherichia coli (E. coli)",https://ndc.services.cdc.gov/conditions/cp-cre-escherichia-coli-e-coli/
1766,2018,"CP-CRE, Klebsiella spp.",https://ndc.services.cdc.gov/conditions/cp-cre-klebsiella-spp/
1767,2018,Carbon monoxide poisoning,https://ndc.services.cdc.gov/conditions/carbon-monoxide-poisoning/
1768,2018,Chancroid,https://ndc.services.cdc.gov/conditions/chancroid/
1769,2018,Chlamydia trachomatis infection,https://ndc.services.cdc.gov/conditions/chlamydia-trachomatis-infection/
1770,2018,Cholera,https://ndc.services.cdc.gov/conditions/cholera/
1771,2018,Coccidioidomycosis,https://ndc.services.cdc.gov/conditions/coccidioidomycosis/
1772,2018,Congenital syphilis,https://ndc.services.cdc.gov/conditions/congenital-syphilis/
1773,2018,Syphilitic stillbirth,https://ndc.services.cdc.gov/conditions/syphilitic-stillbirth/
1774,2018,Cryptosporidiosis,https://ndc.services.cdc.gov/conditions/cryptosporidiosis/
1775,2018,Cyclosporiasis,https://ndc.services.cdc.gov/conditions/cyclosporiasis/
1776,2018,Dengue virus infections,https://ndc.services.cdc.gov/conditions/dengue-virus-infections/
1777,2018,Dengue,https://ndc.services.cdc.gov/conditions/dengue/
1778,2018,Dengue-like illness,https://ndc.services.cdc.gov/conditions/dengue-like-illness/
1779,2018,Severe dengue,https://ndc.services.cdc.gov/conditions/severe-dengue/
1780,2018,Diphtheria,https://ndc.services.cdc.gov/conditions/diphtheria/
1781,2018,Ehrlichiosis and anaplasmosis,https://ndc.services.cdc.gov/conditions/ehrlichiosis-and-anaplasmosis/
1782,2018,Anaplasma phagocytophilum infection,https://ndc.services.cdc.gov/conditions/anaplasma-phagocytophilum-infection/
1783,2018,Ehrlichia chaffeensis infection,https://ndc.services.cdc.gov/conditions/ehrlichia-chaffeensis-infection/
1784,2018,Ehrlichia ewingii infection,https://ndc.services.cdc.gov/conditions/ehrlichia-ewingii-infection/
1785,2018,Undetermined human ehrlichiosis/anaplasmosis,https://ndc.services.cdc.gov/conditions/undetermined-human-ehrlichiosis-anaplasmosis/
1786,2018,Foodborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/foodborne-disease-outbreak/
1787,2018,Giardiasis,https://ndc.services.cdc.gov/conditions/giardiasis/
1788,2018,Gonorrhea,https://ndc.services.cdc.gov/conditions/gonorrhea/
1789,2018,"Haemophilus influenzae, invasive disease",https://ndc.services.cdc.gov/conditions/haemophilus-influenzae-invasive-disease/
1790,2018,Hansen's disease,https://ndc.services.cdc.gov/conditions/hansens-disease/
1791,2018,"Hantavirus infection, non-Hantavirus pulmonary syndrome",https://ndc.services.cdc.gov/conditions/hantavirus-infection-non-hantavirus-pulmonary-syndrome/
1792,2018,Hantavirus pulmonary syndrome,https://ndc.services.cdc.gov/conditions/hantavirus-pulmonary-syndrome/
1793,2018,"Hemolytic uremic syndrome, post-diarrheal",https://ndc.services.cdc.gov/conditions/hemolytic-uremic-syndrome-post-diarrheal/
1794,2018,"Hepatitis A, acute",https://ndc.services.cdc.gov/conditions/hepatitis-a-acute/
1795,2018,"Hepatitis B, acute",https://ndc.services.cdc.gov/conditions/hepatitis-b-acute-historical-version/
1796,2018,"Hepatitis B, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-b-chronic-historical-version/
1797,2018,"Hepatitis B, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-b-perinatal-virus-infection/
1798,2018,"Hepatitis C, acute",https://ndc.services.cdc.gov/conditions/hepatitis-c-acute/
1799,2018,"Hepatitis C, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-c-chronic/
1800,2018,"Hepatitis C, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-c-perinatal-infection/
1801,2018,HIV infection (AIDS has been reclassified as HIV Stage III),https://ndc.services.cdc.gov/conditions/hiv-infection-aids-has-been-reclassified-as-hiv-stage-iii/
1802,2018,Influenza-associated pediatric mortality,https://ndc.services.cdc.gov/conditions/influenza-associated-pediatric-mortality/
1803,2018,Invasive pneumococcal disease,https://ndc.services.cdc.gov/conditions/invasive-pneumococcal-disease/
1804,2018,"Lead, elevated blood levels",https://ndc.services.cdc.gov/conditions/lead-elevated-blood-levels/
1805,2018,"Lead, elevated blood levels, adult (≥16 Years)",https://ndc.services.cdc.gov/conditions/lead-elevated-blood-levels-adult/
1806,2018,"Lead, elevated blood levels, children (<16 Years)",https://ndc.services.cdc.gov/conditions/lead-elevated-blood-levels-children/
1807,2018,Legionellosis,https://ndc.services.cdc.gov/conditions/legionellosis/
1808,2018,Leptospirosis,https://ndc.services.cdc.gov/conditions/leptospirosis/
1809,2018,Listeriosis,https://ndc.services.cdc.gov/conditions/listeriosis/
1810,2018,Lyme disease,https://ndc.services.cdc.gov/conditions/lyme-disease/
1811,2018,Malaria,https://ndc.services.cdc.gov/conditions/malaria/
1812,2018,Measles,https://ndc.services.cdc.gov/conditions/measles/
1813,2018,Meningococcal disease,https://ndc.services.cdc.gov/conditions/meningococcal-disease/
1814,2018,Mumps,https://ndc.services.cdc.gov/conditions/mumps/
1815,2018,Novel influenza A virus infections,https://ndc.services.cdc.gov/conditions/novel-influenza-a-virus-infections/
1816,2018,Pertussis,https://ndc.services.cdc.gov/conditions/pertussis/
1817,2018,"Pesticide-related illness and injury, acute",https://ndc.services.cdc.gov/conditions/pesticide-related-illness-and-injury-acute/
1818,2018,Plague,https://ndc.services.cdc.gov/conditions/plague/
1819,2018,"Poliomyelitis, paralytic",https://ndc.services.cdc.gov/conditions/poliomyelitis-paralytic/
1820,2018,"Poliovirus infection, nonparalytic",https://ndc.services.cdc.gov/conditions/poliovirus-infection-nonparalytic/
1821,2018,Psittacosis,https://ndc.services.cdc.gov/conditions/psittacosis/
1822,2018,Q fever,https://ndc.services.cdc.gov/conditions/q-fever/
1823,2018,"Q fever, acute",https://ndc.services.cdc.gov/conditions/q-fever-acute/
1824,2018,"Q fever, chronic",https://ndc.services.cdc.gov/conditions/q-fever-chronic/
1825,2018,"Rabies, animal",https://ndc.services.cdc.gov/conditions/rabies-animal/
1826,2018,"Rabies, human",https://ndc.services.cdc.gov/conditions/rabies-human/
1827,2018,Rubella,https://ndc.services.cdc.gov/conditions/rubella/
1828,2018,"Rubella, congenital syndrome",https://ndc.services.cdc.gov/conditions/rubella-congenital-syndrome/
1829,2018,Salmonellosis,https://ndc.services.cdc.gov/conditions/salmonellosis/
1830,2018,Severe acute respiratory syndrome-associated coronavirus disease,https://ndc.services.cdc.gov/conditions/severe-acute-respiratory-syndrome-associated-coronavirus-disease/
1831,2018,Shiga toxin-producing Escherichia coli,https://ndc.services.cdc.gov/conditions/shiga-toxin-producing-escherichia-coli/
1832,2018,Shigellosis,https://ndc.services.cdc.gov/conditions/shigellosis/
1833,2018,Silicosis,https://ndc.services.cdc.gov/conditions/silicosis/
1834,2018,Smallpox,https://ndc.services.cdc.gov/conditions/smallpox/
1835,2018,Spotted fever rickettsiosis,https://ndc.services.cdc.gov/conditions/spotted-fever-rickettsiosis/
1836,2018,Streptococcal toxic shock syndrome,https://ndc.services.cdc.gov/conditions/streptococcal-toxic-shock-syndrome/
1837,2018,Syphilis,https://ndc.services.cdc.gov/conditions/syphilis/
1838,2018,"Syphilis, early non-primary non-secondary",https://ndc.services.cdc.gov/conditions/syphilis-early-non-primary-non-secondary/
1839,2018,"Syphilis, primary",https://ndc.services.cdc.gov/conditions/syphilis-primary/
1840,2018,"Syphilis, secondary",https://ndc.services.cdc.gov/conditions/syphilis-secondary/
1841,2018,"Syphilis, unknown duration or late",https://ndc.services.cdc.gov/conditions/syphilis-unknown-duration-or-late/
1842,2018,Tetanus,https://ndc.services.cdc.gov/conditions/tetanus/
1843,2018,Toxic shock syndrome (other than streptococcal),https://ndc.services.cdc.gov/conditions/toxic-shock-syndrome-other-than-streptococcal/
1844,2018,Trichinellosis,https://ndc.services.cdc.gov/conditions/trichinellosis/
1845,2018,Tuberculosis,https://ndc.services.cdc.gov/conditions/tuberculosis/
1846,2018,Tularemia,https://ndc.services.cdc.gov/conditions/tularemia/
1847,2018,Typhoid fever,https://ndc.services.cdc.gov/conditions/typhoid-fever/
1848,2018,Vancomycin-intermediate Staphylococcus aureus and Vancomycin-resistant Staphylococcus aureus,https://ndc.services.cdc.gov/conditions/vancomycin-intermediate-staphylococcus-aureus-and-vancomycin-resistant-staphylococcus-aureus/
1849,2018,Varicella,https://ndc.services.cdc.gov/conditions/varicella/
1850,2018,Varicella deaths,https://ndc.services.cdc.gov/conditions/varicella-deaths/
1851,2018,Vibriosis,https://ndc.services.cdc.gov/conditions/vibriosis/
1852,2018,Viral hemorrhagic fever,https://ndc.services.cdc.gov/conditions/viral-hemorrhagic-fever/
1853,2018,Crimean-Congo hemorrhagic fever virus,https://ndc.services.cdc.gov/conditions/crimean-congo-hemorrhagic-fever-virus/
1854,2018,Ebola virus,https://ndc.services.cdc.gov/conditions/ebola-virus/
1855,2018,Lassa virus,https://ndc.services.cdc.gov/conditions/lassa-virus/
1856,2018,Lujo virus,https://ndc.services.cdc.gov/conditions/lujo-virus/
1857,2018,Marburg virus,https://ndc.services.cdc.gov/conditions/marburg-virus/
1858,2018,New World arenavirus – Guanarito virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-guanarito-virus/
1859,2018,New World arenavirus – Junin virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-junin-virus/
1860,2018,New World arenavirus – Machupo virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-machupo-virus/
1861,2018,New World arenavirus – Sabia virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-sabia-virus/
1862,2018,Waterborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/waterborne-disease-outbreak/
1863,2018,Yellow fever,https://ndc.services.cdc.gov/conditions/yellow-fever/
1864,2018,Zika virus disease and Zika virus infection,https://ndc.services.cdc.gov/conditions/zika-virus-disease-and-zika-virus-infection/
1865,2018,"Zika virus disease, congenital",https://ndc.services.cdc.gov/conditions/zika-virus-disease-congenital/
1866,2018,"Zika virus disease, non-congenital",https://ndc.services.cdc.gov/conditions/zika-virus-disease-non-congenital/
1867,2018,"Zika virus infection, congenital",https://ndc.services.cdc.gov/conditions/zika-virus-infection-congenital/
1868,2018,"Zika virus infection, non-congenital",https://ndc.services.cdc.gov/conditions/zika-virus-infection-non-congenital/
1869,2019,Anthrax,https://ndc.services.cdc.gov/conditions/anthrax/
1870,2019,"Arboviral diseases, neuroinvasive and non-neuroinvasive",https://ndc.services.cdc.gov/conditions/arboviral-diseases-neuroinvasive-and-non-neuroinvasive/
1871,2019,California serogroup virus diseases,https://ndc.services.cdc.gov/conditions/california-serogroup-virus-diseases/
1872,2019,Chikungunya virus disease,https://ndc.services.cdc.gov/conditions/chikungunya-virus-disease/
1873,2019,Eastern equine encephalitis virus disease,https://ndc.services.cdc.gov/conditions/eastern-equine-encephalitis-virus-disease/
1874,2019,Powassan virus disease,https://ndc.services.cdc.gov/conditions/powassan-virus-disease/
1875,2019,St. Louis encephalitis virus disease,https://ndc.services.cdc.gov/conditions/st-louis-encephalitis-virus-disease/
1876,2019,West Nile virus disease,https://ndc.services.cdc.gov/conditions/west-nile-virus-disease/
1877,2019,Western equine encephalitis virus disease,https://ndc.services.cdc.gov/conditions/western-equine-encephalitis-virus-disease/
1878,2019,Babesiosis,https://ndc.services.cdc.gov/conditions/babesiosis/
1879,2019,Botulism,https://ndc.services.cdc.gov/conditions/botulism/
1880,2019,"Botulism, foodborne",https://ndc.services.cdc.gov/conditions/botulism-foodborne/
1881,2019,"Botulism, infant",https://ndc.services.cdc.gov/conditions/botulism-infant/
1882,2019,"Botulism, other",https://ndc.services.cdc.gov/conditions/botulism-other/
1883,2019,"Botulism, wound",https://ndc.services.cdc.gov/conditions/botulism-wound/
1884,2019,Brucellosis,https://ndc.services.cdc.gov/conditions/brucellosis/
1885,2019,Campylobacteriosis,https://ndc.services.cdc.gov/conditions/campylobacteriosis/
1886,2019,Cancer,https://ndc.services.cdc.gov/conditions/cancer/
1887,2019,"Candida auris, clinical",https://ndc.services.cdc.gov/conditions/candida-auris-clinical/
1888,2019,Carbapenemase Producing Carbapenem-Resistant Enterobacteriaceae (CP-CRE),https://ndc.services.cdc.gov/conditions/carbapenemase-producing-carbapenem-resistant-enterobacteriaceae-cp-cre/
1889,2019,"CP-CRE, Enterobacter spp.",https://ndc.services.cdc.gov/conditions/cp-cre-enterobacter-spp/
1890,2019,"CP-CRE, Escherichia coli (E. coli)",https://ndc.services.cdc.gov/conditions/cp-cre-escherichia-coli-e-coli/
1891,2019,"CP-CRE, Klebsiella spp.",https://ndc.services.cdc.gov/conditions/cp-cre-klebsiella-spp/
1892,2019,Carbon monoxide poisoning,https://ndc.services.cdc.gov/conditions/carbon-monoxide-poisoning/
1893,2019,Chancroid,https://ndc.services.cdc.gov/conditions/chancroid/
1894,2019,Chlamydia trachomatis infection,https://ndc.services.cdc.gov/conditions/chlamydia-trachomatis-infection/
1895,2019,Cholera,https://ndc.services.cdc.gov/conditions/cholera/
1896,2019,Coccidioidomycosis,https://ndc.services.cdc.gov/conditions/coccidioidomycosis/
1897,2019,Congenital syphilis,https://ndc.services.cdc.gov/conditions/congenital-syphilis/
1898,2019,Syphilitic stillbirth,https://ndc.services.cdc.gov/conditions/syphilitic-stillbirth/
1899,2019,Cryptosporidiosis,https://ndc.services.cdc.gov/conditions/cryptosporidiosis/
1900,2019,Cyclosporiasis,https://ndc.services.cdc.gov/conditions/cyclosporiasis/
1901,2019,Dengue virus infections,https://ndc.services.cdc.gov/conditions/dengue-virus-infections/
1902,2019,Dengue,https://ndc.services.cdc.gov/conditions/dengue/
1903,2019,Dengue-like illness,https://ndc.services.cdc.gov/conditions/dengue-like-illness/
1904,2019,Severe dengue,https://ndc.services.cdc.gov/conditions/severe-dengue/
1905,2019,Diphtheria,https://ndc.services.cdc.gov/conditions/diphtheria/
1906,2019,Ehrlichiosis and anaplasmosis,https://ndc.services.cdc.gov/conditions/ehrlichiosis-and-anaplasmosis/
1907,2019,Anaplasma phagocytophilum infection,https://ndc.services.cdc.gov/conditions/anaplasma-phagocytophilum-infection/
1908,2019,Ehrlichia chaffeensis infection,https://ndc.services.cdc.gov/conditions/ehrlichia-chaffeensis-infection/
1909,2019,Ehrlichia ewingii infection,https://ndc.services.cdc.gov/conditions/ehrlichia-ewingii-infection/
1910,2019,Undetermined human ehrlichiosis/anaplasmosis,https://ndc.services.cdc.gov/conditions/undetermined-human-ehrlichiosis-anaplasmosis/
1911,2019,Foodborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/foodborne-disease-outbreak/
1912,2019,Giardiasis,https://ndc.services.cdc.gov/conditions/giardiasis/
1913,2019,Gonorrhea,https://ndc.services.cdc.gov/conditions/gonorrhea/
1914,2019,"Haemophilus influenzae, invasive disease",https://ndc.services.cdc.gov/conditions/haemophilus-influenzae-invasive-disease/
1915,2019,Hansen's disease,https://ndc.services.cdc.gov/conditions/hansens-disease/
1916,2019,"Hantavirus infection, non-Hantavirus pulmonary syndrome",https://ndc.services.cdc.gov/conditions/hantavirus-infection-non-hantavirus-pulmonary-syndrome/
1917,2019,Hantavirus pulmonary syndrome,https://ndc.services.cdc.gov/conditions/hantavirus-pulmonary-syndrome/
1918,2019,"Hemolytic uremic syndrome, post-diarrheal",https://ndc.services.cdc.gov/conditions/hemolytic-uremic-syndrome-post-diarrheal/
1919,2019,"Hepatitis A, acute",https://ndc.services.cdc.gov/conditions/hepatitis-a-acute/
1920,2019,"Hepatitis B, acute",https://ndc.services.cdc.gov/conditions/hepatitis-b-acute-historical-version/
1921,2019,"Hepatitis B, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-b-chronic-historical-version/
1922,2019,"Hepatitis B, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-b-perinatal-virus-infection/
1923,2019,"Hepatitis C, acute",https://ndc.services.cdc.gov/conditions/hepatitis-c-acute/
1924,2019,"Hepatitis C, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-c-chronic/
1925,2019,"Hepatitis C, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-c-perinatal-infection/
1926,2019,HIV infection (AIDS has been reclassified as HIV Stage III),https://ndc.services.cdc.gov/conditions/hiv-infection-aids-has-been-reclassified-as-hiv-stage-iii/
1927,2019,Influenza-associated pediatric mortality,https://ndc.services.cdc.gov/conditions/influenza-associated-pediatric-mortality/
1928,2019,Invasive pneumococcal disease,https://ndc.services.cdc.gov/conditions/invasive-pneumococcal-disease/
